STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,COMMENT_OBS,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,68.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,94.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,10.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,12.3,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,19.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,5.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,74.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,68.89999999999999,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,54.40000000000001,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,37.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,79.10000000000001,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,34.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,50.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,8.799999999999999,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KIR,Kiribati,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,83.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,65.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,17.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,9.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,69.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,52.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,7.000000000000001,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,14.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIE,Liechtenstein,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,85.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,63.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,90.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,60.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,1.9,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,3.330000000000001,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,61.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,34.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,2.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,68.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MHL,Marshall Islands,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,10.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,35.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,37.2,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FSM,"Micronesia, Fed. Sts.",WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,22.8,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,32.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MCO,Monaco,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,80.30000000000001,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,12.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,35.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,46.1,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MOZ,Mozambique,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,4.6,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MMR,Myanmar,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,0.98,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAM,Namibia,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NRU,Nauru,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,54.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NPL,Nepal,WB_WDI_IT_NET_USER_ZS,Individuals using the Internet (% of population),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,9.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),Individuals using the Internet (% of population),0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
